Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,City_clean
ELEC,SEA41 SEA41-13,2121 7th Ave,Level P3 Center of North wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61607,-122.339824,2025-11-06,235342,2025-11-06 02:28:29 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA40-7,2021 7th Ave,Level P1 South wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.615307,-122.338225,2025-11-06,235345,2025-11-06 02:28:38 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA40-9,2021 7th Ave,Level P2 Southeast corner,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.615314,-122.338234,2025-11-06,235346,2025-11-06 02:28:38 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA40-13,2021 7th Ave,Level P3 South wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61532,-122.338246,2025-11-06,235347,2025-11-06 02:28:38 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA40-11,2021 7th Ave,Level P3 Southeast side,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.615305,-122.338215,2025-11-06,235348,2025-11-06 02:28:39 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA40-10,2021 7th Ave,Level P3 East side,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.615303,-122.338242,2025-11-06,235349,2025-11-06 02:28:39 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA40-8,2021 7th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.615311,-122.338245,2025-11-06,235350,2025-11-06 02:28:41 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA40-12,2021 7th Ave,Level P3 South wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.615297,-122.338221,2025-11-06,235351,2025-11-06 02:28:41 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA44-5,2205 7th Ave,Level P2 North wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616662,-122.340786,2025-11-06,235352,2025-11-06 02:28:41 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA44-7,2205 7th Ave,Level P2 South wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616653,-122.340794,2025-11-06,235353,2025-11-06 02:28:42 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA44-6,2205 7th Ave,Level P2 North wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616663,-122.340804,2025-11-06,235354,2025-11-06 02:28:42 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA44-9,2205 7th Ave,Level P2 East wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616663,-122.340794,2025-11-06,235356,2025-11-06 02:28:42 UTC,,,,2022-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,EDMONDSNISSAN CAMPBELL NORTH,"24325 Highway 99 Edmonds, WA. 98026",Campbell Nissan EV Parking,Edmonds,WA,98026,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.778256,-122.344832,2025-11-06,235425,2025-11-06 01:33:49 UTC,,,,2022-10-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,EDMONDS
ELEC,ASPECT ASPCT AT TOTEM,12540 120th Ave NE,,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.712309,-122.179514,2025-11-06,235493,2025-11-06 02:23:40 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,KIRKLAND
ELEC,SPOKANE HYUNDAI STATION 2,8801 E Sprague Ave,Delivery Bay,Spokane Valley,WA,99212,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.657317,-117.287492,2025-11-06,235496,2025-11-06 02:26:28 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE VALLEY
ELEC,SIA E GARAGE F.2 #2,9000 W. Airport Drive,Near elevator lobby,Airway Heights,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625021,-117.539657,2025-11-06,235500,2025-11-06 02:27:54 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,AIRWAY HEIGHTS
ELEC,SIA E GARAGE F.2 #6,9000 W. Airport Drive,Near elevator lobby,Airway Heights,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625087,-117.539968,2025-11-06,235501,2025-11-06 02:27:54 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,AIRWAY HEIGHTS
ELEC,SIA E GARAGE F.2 #4,9000 W. Airport Drive,Near elevator lobby,Airway Heights,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625006,-117.539796,2025-11-06,235502,2025-11-06 02:27:54 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,AIRWAY HEIGHTS
ELEC,SIA E GARAGE F.2 #3,9000 W. Airport Drive,Near elevator lobby,Airway Heights,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625021,-117.539667,2025-11-06,235503,2025-11-06 02:27:54 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,AIRWAY HEIGHTS
ELEC,SIA E GARAGE F.2 #5,9000 W. Airport Drive,Near elevator lobby,Airway Heights,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625019,-117.539831,2025-11-06,235504,2025-11-06 02:27:59 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,AIRWAY HEIGHTS
ELEC,SIA E GARAGE F.2 #1,9000 W. Airport Drive,Near elevator lobby,Airway Heights,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625122,-117.539614,2025-11-06,235514,2025-11-06 02:29:03 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,AIRWAY HEIGHTS
ELEC,Lumen Field Parking Garage,300 S Royal Brougham Way,,Seattle,WA,98104,,,E,,Public,6am-11pm daily,A D Debit M V,,,,,2.0,,,Non-Networked,,GPS,47.5926384626354,-122.330869270063,2022-11-10,235700,2023-02-14 15:54:11 UTC,P,,,2022-10-31,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,Puget Sound Solar,805 Rainier Ave S,,Seattle,WA,98144,,206-706-1931,E,,Public,24 hours daily,A D Debit M V,,,,,5.0,,,Non-Networked,,GPS,47.5955737030563,-122.311841805333,2022-11-10,235701,2023-02-14 15:54:11 UTC,P,,,2022-10-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,800 Fifth Avenue Parking Garage,800 5th Ave,,Seattle,WA,98104,,206-621-9172,E,,Public,24 hours daily,A D Debit M V,,,,,1.0,,,Non-Networked,,GPS,47.6054544002366,-122.330085418863,2022-11-10,235702,2023-02-14 15:54:11 UTC,P,,,2022-10-31,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,US Bank Center Garage,1465 6th Ave,,Seattle,WA,98101,,206-223-4070,E,,Public,24 hours daily,A D Debit M V,,,,,6.0,,,Non-Networked,,GPS,47.610826048907,-122.334346934116,2022-11-10,235703,2023-02-14 15:54:11 UTC,P,,,2022-10-31,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,Stone Way N Parking Garage,3400 Stone Way N,,Seattle,WA,98103,,,E,,Public,6am-10pm daily,A D Debit M V,,,,,4.0,,,Non-Networked,,GPS,47.6492281351155,-122.342061617054,2022-11-10,235704,2025-10-20 20:11:12 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,University of Washington - Parking Area W40,814 NE Northlake Pl,,Seattle,WA,98105,,206-221-3701,E,,Public,24 hours daily,A D Debit M V,,,,,4.0,,,Non-Networked,,GPS,47.6548806651459,-122.319211227533,2022-11-10,235705,2025-03-27 18:54:45 UTC,P,,,2022-10-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,University of Washington - Parking Lot N22,4060 E Stevens Way NE,,Seattle,WA,98195,,206-221-3701,E,,Public,24 hours daily,A D Debit M V,,,,,5.0,,,Non-Networked,,GPS,47.6560149395404,-122.305003488076,2022-11-10,235706,2025-03-27 18:54:45 UTC,P,,,2022-10-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,Union Bay Plaza,4516 Union Bay Pl NE,,Seattle,WA,98105,,,E,,Public,24 hours daily,A D Debit M V,,,,,5.0,,,Non-Networked,,GPS,47.6619766883491,-122.293346008603,2022-11-10,235707,2023-02-14 15:54:11 UTC,P,,,2022-10-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,SEATTLE
ELEC,OLY CITY HALL OLY CITY HALL 1,601 4th Ave E,,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.04506,-122.89476,2025-11-06,235790,2025-11-06 00:57:53 UTC,,,,2022-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,OLYMPIA
ELEC,TAO FAWU FARM STATION 1,3825 Cabrant Rd,,Everson,WA,98247,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.89416,-122.281001,2025-11-06,235795,2025-11-06 01:24:21 UTC,,,,2022-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,EVERSON
ELEC,HOPEWORKS HOPEWORKS 3,3315 Broadway,Street Level Garage,Everett,WA,98201,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.973294,-122.201177,2025-11-06,235956,2025-11-06 02:27:32 UTC,,,,2022-11-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,EVERETT
ELEC,La Bella Vita Kitchen and Bar,1515 George Washington Way,Located on the side of the restaurant,Richland,WA,99354,,509-578-1750,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1.0,,,Non-Networked,,GPS,46.2925976863444,-119.274740824072,2022-12-13,236070,2025-10-20 20:18:19 UTC,P,,,2022-11-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,RICHLAND
ELEC,YAKAMART INC. STATION 1,111 Fort Rd,,Toppenish,WA,98948,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.375435,-120.33262,2025-11-06,236226,2025-11-06 02:28:39 UTC,,,,2022-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TOPPENISH
ELEC,Granite Falls Police Station,205 S Granite Ave,,Granite Falls,WA,98252,,360-691-6611,E,,Public - Card key at all times,24 hours daily,A D Debit M V,,,,,2.0,,,Non-Networked,,GPS,48.081697184675,-121.96881709403,2022-12-13,236253,2023-02-14 15:54:11 UTC,P,,,2022-11-15,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,GRANITE FALLS
ELEC,Granite Falls City Hall,215 S Granite Ave,,Granite Falls,WA,98252,,360-691-6734,E,,Public,24 hours daily,A D Debit M V,,,,,1.0,,,Non-Networked,,GPS,48.0812599680094,-121.968687709625,2022-12-13,236254,2023-02-14 15:54:11 UTC,P,,,2022-11-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,GRANITE FALLS
ELEC,BMR DEXTER DEXTER YARD-S1,700 Dexter Ave N,Level P1,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625918,-122.342192,2025-11-06,236600,2025-11-06 02:31:21 UTC,,,,2022-11-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,BMR DEXTER DEXTER YARD-S4,700 Dexter Ave N,Level P1,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625918,-122.342192,2025-11-06,236601,2025-11-06 02:31:21 UTC,,,,2022-11-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,VOLVO CAR USA SEATTLE DC1,1st Ave S & S Stacy St,North end of Starbucks parking lot,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.5816,-122.334883,2025-11-06,236752,2025-11-06 02:31:24 UTC,,,,2022-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,VOLVO CAR USA SEATTLE DC2,1st Ave S & S Stacy St,North end of Starbucks parking lot,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.581601,-122.334848,2025-11-06,236753,2025-11-06 02:31:24 UTC,,,,2022-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,VOLVO CAR USA SEATTLE DC3,1st Ave S & S Stacy St,North end of Starbucks parking lot,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.5816,-122.33481,2025-11-06,236754,2025-11-06 02:31:24 UTC,,,,2022-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,VOLVO CAR USA SEATTLE DC4,1st Ave S & S Stacy St,North end of Starbucks parking lot,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.581595,-122.334777,2025-11-06,236755,2025-11-06 02:31:25 UTC,,,,2022-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,NISSAN-EVERETT DC STATION 1,10500 Hwy 99,,Everett,WA,98204,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.902712,-122.246862,2025-11-06,236777,2025-11-06 01:52:17 UTC,,,,2022-12-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,EVERETT
ELEC,BELLINGHAM CITY TAYLOR DOCK,900 10th St,Street Level,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.72532,-122.505152,2025-11-06,236935,2025-11-06 02:31:22 UTC,,,,2022-12-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,The Lex,415 St Helens Ave,,Tacoma,WA,98402,,888-998-2546,E,,Public,24 hours daily,,,,,,16.0,,,Blink Network,https://blinkcharging.com,GPS,47.2600301,-122.4438042,2025-11-06,236972,2025-11-06 00:33:11 UTC,,,,2022-10-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,False,,,,,,,,,False,,TACOMA
ELEC,ESTATES AT COUG 2153,2196 NW Shy Bear Way,Building 11,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.531503,-122.072654,2025-11-06,237310,2025-11-06 02:30:20 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ISSAQUAH
ELEC,ESTATES AT COUG OFFICE 2,2137 NW Shy Bear Way,Leasing Office,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.530138,-122.070337,2025-11-06,237314,2025-11-06 02:31:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ISSAQUAH
ELEC,ESTATES AT COUG OFFICE1,2137 NW Shy Bear Way,Leasing Office,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.530096,-122.070319,2025-11-06,237315,2025-11-06 02:31:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ISSAQUAH
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16.0,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,TUKWILA
ELEC,1800 Ninth Building,1800 9th Ave,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,https://blinkcharging.com,GPS,47.615249,-122.3332564,2025-11-06,237887,2025-11-06 00:33:14 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,North Bend Premium Outlets,461 S Fork Ave SW,,North Bend,WA,98045,,877-455-3833,E,,Public,24 hours daily,,,,,,2.0,2.0,,eVgo Network,https://www.evgo.com,GPS,47.49132,-121.79308,2025-11-05,238012,2025-11-05 23:59:30 UTC,,,,2022-12-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,NORTH BEND
ELEC,Olympic College Shelton,937 W. Alpine Way,,Shelton,WA,98584,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,47.2297155,-123.1108409,2025-11-06,238089,2025-11-06 00:45:07 UTC,,,,2022-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,SHELTON
ELEC,DAVIS PARK STATION 1,210 N Main Ave,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.816957,-122.74557,2025-11-06,238143,2025-11-06 02:32:26 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,RIDGEFIELD
ELEC,TOBELLINGHAM TOB 1,1100 Iowa St,Customer Parking North,Bellingham,WA,98229,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.754914,-122.459858,2025-11-06,238265,2025-11-06 02:32:26 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8.0,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,WALLA WALLA
ELEC,Walla Walla Community College - Automotive Technology Center,3060 E Isaacs Ave,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,A D Debit M V,,,,,1.0,,,Non-Networked,,GPS,46.0805102792022,-118.281170868322,2023-01-10,238566,2023-02-14 15:54:11 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,WALLA WALLA
ELEC,LODGES CHARGER JAIME'S OFFICE,819 S 72nd Ave,,Yakima,WA,98908,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.58914,-120.603074,2025-11-06,238793,2025-11-06 02:32:56 UTC,,,,2022-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,YAKIMA
ELEC,PORT OFFICE ADMINREARNORTH,10 International Way,White House (Admin Bldg),Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.107148,-122.941863,2025-11-06,238829,2025-11-06 02:29:29 UTC,,,,2022-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,LONGVIEW
ELEC,MCC CHARGERS CPE250-1,1404 5th St,,Marysville,WA,98270,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,48.052642,-122.178325,2025-11-06,238844,2025-11-06 02:32:37 UTC,,,,2022-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,MARYSVILLE
ELEC,MCC CHARGERS CPE250-2,1404 5th St,,Marysville,WA,98270,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,48.052658,-122.178452,2025-11-06,238845,2025-11-06 02:32:37 UTC,,,,2022-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,MARYSVILLE
ELEC,COP_ CITY HALL NO. 3,775 NW Guy Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.719919,-117.182462,2025-11-06,240820,2025-11-06 01:51:42 UTC,,,,2023-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,PULLMAN
